"Target","Evidence"
"LDLRAD3","predicted (intersection) + predicted (union)"
"LDLRAD4","predicted (intersection) + predicted (union)"
"LEKR1","predicted (intersection) + predicted (union)"
"LEMD3","predicted (intersection) + predicted (union)"
"LEPR","predicted (intersection) + predicted (union)"
"LEPROTL1","predicted (intersection) + predicted (union)"
"LETM2","predicted (intersection) + predicted (union)"
"LFNG","predicted (intersection) + predicted (union)"
"LGALSL","predicted (intersection) + predicted (union)"
"LGR4","predicted (intersection) + predicted (union)"
"LGSN","predicted (intersection) + predicted (union)"
"LHFPL2","predicted (intersection) + predicted (union)"
"LHFPL6","predicted (intersection) + predicted (union)"
"LHX9","predicted (intersection) + predicted (union)"
"LIFR","predicted (intersection) + predicted (union)"
"LIG3","predicted (intersection) + predicted (union)"
"LILRA1","predicted (intersection) + predicted (union)"
"LILRB4","predicted (intersection) + predicted (union)"
"LIMCH1","predicted (intersection) + predicted (union)"
"LIMD1","predicted (intersection) + predicted (union)"
"LIMS1","predicted (intersection) + predicted (union)"
"LIN28B","predicted (intersection) + predicted (union)"
"LIN52","predicted (intersection) + predicted (union)"
"LIN54","predicted (intersection) + predicted (union)"
"LIN7B","predicted (intersection) + predicted (union)"
"LIN7C","predicted (intersection) + predicted (union)"
"LINC00346","predicted (intersection) + predicted (union)"
"LINC01006","predicted (intersection) + predicted (union)"
"LINS1","predicted (intersection) + predicted (union)"
"LIPG","predicted (intersection) + predicted (union)"
"LIPT2","predicted (intersection) + predicted (union)"
"LLPH","predicted (intersection) + predicted (union)"
"LMAN1","predicted (intersection) + predicted (union)"
"LMBR1","predicted (intersection) + predicted (union)"
"LMBRD2","predicted (intersection) + predicted (union)"
"LMLN","predicted (intersection) + predicted (union)"
"LMO7","predicted (intersection) + predicted (union)"
"LNPEP","predicted (intersection) + predicted (union)"
"LNPK","predicted (intersection) + predicted (union)"
"LOC400464","predicted (intersection) + predicted (union)"
"LONRF2","predicted (intersection) + predicted (union)"
"LONRF3","predicted (intersection) + predicted (union)"
"LOX","predicted (intersection) + predicted (union)"
"LPAR1","predicted (intersection) + predicted (union)"
"LPAR5","predicted (intersection) + predicted (union)"
"LPGAT1","predicted (intersection) + predicted (union)"
"LPIN1","predicted (intersection) + predicted (union)"
"LPP","predicted (intersection) + predicted (union)"
"LRAT","predicted (intersection) + predicted (union)"
"LRATD1","predicted (intersection) + predicted (union)"
"LRCH1","predicted (intersection) + predicted (union)"
"LRIG2","predicted (intersection) + predicted (union)"
"LRIG3","predicted (intersection) + predicted (union)"
"LRP1","predicted (intersection) + predicted (union)"
"LRP11","predicted (intersection) + predicted (union)"
"LRP12","predicted (intersection) + predicted (union)"
"LRP1B","predicted (intersection) + predicted (union)"
"LRP4","predicted (intersection) + predicted (union)"
"LRPAP1","predicted (intersection) + predicted (union)"
"LRRC1","predicted (intersection) + predicted (union)"
"LRRC34","predicted (intersection) + predicted (union)"
"LRRC40","predicted (intersection) + predicted (union)"
"LRRC4C","predicted (intersection) + predicted (union)"
"LRRC58","predicted (intersection) + predicted (union)"
"LRRC75A","predicted (intersection) + predicted (union)"
"LRRC8A","predicted (intersection) + predicted (union)"
"LRRC8B","predicted (intersection) + predicted (union)"
"LRRC8C","predicted (intersection) + predicted (union)"
"LRRFIP1","predicted (intersection) + predicted (union)"
"LRRK2","predicted (intersection) + predicted (union)"
"LRRTM3","predicted (intersection) + predicted (union)"
"LRRTM4","predicted (intersection) + predicted (union)"
"LSAMP","predicted (intersection) + predicted (union)"
"LSM10","predicted (intersection) + predicted (union)"
"LSM11","predicted (intersection) + predicted (union)"
"LSM14A","predicted (intersection) + predicted (union)"
"LSM3","predicted (intersection) + predicted (union)"
"LSM8","predicted (intersection) + predicted (union)"
"LUC7L3","predicted (intersection) + predicted (union)"
"LY6K","predicted (intersection) + predicted (union)"
"LY75","predicted (intersection) + predicted (union)"
"LYPD6","predicted (intersection) + predicted (union)"
"LYPLA2","predicted (intersection) + predicted (union)"
"LYRM2","predicted (intersection) + predicted (union)"
"LYRM4","predicted (intersection) + predicted (union)"
"LYSMD3","predicted (intersection) + predicted (union)"
"LYSMD4","predicted (intersection) + predicted (union)"
"LZIC","predicted (intersection) + predicted (union)"
"MAB21L3","predicted (intersection) + predicted (union)"
"MACC1","predicted (intersection) + predicted (union)"
"MAFA","predicted (intersection) + predicted (union)"
"MAFG","predicted (intersection) + predicted (union)"
"MAGEA10","predicted (intersection) + predicted (union)"
"MAGEA12","predicted (intersection) + predicted (union)"
"MAGEB17","predicted (intersection) + predicted (union)"
"MAGEB18","predicted (intersection) + predicted (union)"
"MAGEC2","predicted (intersection) + predicted (union)"
"MAGOH","predicted (intersection) + predicted (union)"
"MAGOHB","predicted (intersection) + predicted (union)"
"MAMDC2","predicted (intersection) + predicted (union)"
"MAN1A2","predicted (intersection) + predicted (union)"
"MAN2A1","predicted (intersection) + predicted (union)"
"MAP10","predicted (intersection) + predicted (union)"
"MAP1B","predicted (intersection) + predicted (union)"
"MAP1LC3B","predicted (intersection) + predicted (union)"
"MAP2","predicted (intersection) + predicted (union)"
"MAP2K4","predicted (intersection) + predicted (union)"
"MAP2K6","predicted (intersection) + predicted (union)"
"MAP3K1","predicted (intersection) + predicted (union)"
"MAP3K13","predicted (intersection) + predicted (union)"
"MAP3K20","predicted (intersection) + predicted (union)"
"MAP3K5","predicted (intersection) + predicted (union)"
"MAP3K8","predicted (intersection) + predicted (union)"
"MAP4K2","predicted (intersection) + predicted (union)"
"MAP4K3","predicted (intersection) + predicted (union)"
"MAP4K4","predicted (intersection) + predicted (union)"
"MAP4K5","predicted (intersection) + predicted (union)"
"MAP7","predicted (intersection) + predicted (union)"
"MAP9","predicted (intersection) + predicted (union)"
"MAPK10","predicted (intersection) + predicted (union)"
"MAPK13","predicted (intersection) + predicted (union)"
"MAPK1IP1L","predicted (intersection) + predicted (union)"
"MAPK9","predicted (intersection) + predicted (union)"
"MAPKAPK5","predicted (intersection) + predicted (union)"
"MAPRE1","predicted (intersection) + predicted (union)"
"MARCH1","predicted (intersection) + predicted (union)"
"MARCH6","predicted (intersection) + predicted (union)"
"MARCH7","predicted (intersection) + predicted (union)"
"MARCH8","predicted (intersection) + predicted (union)"
"MARF1","predicted (intersection) + predicted (union)"
"MARS2","predicted (intersection) + predicted (union)"
"MARVELD1","predicted (intersection) + predicted (union)"
"MATN3","predicted (intersection) + predicted (union)"
"MBD1","predicted (intersection) + predicted (union)"
"MBIP","predicted (intersection) + predicted (union)"
"MBL2","predicted (intersection) + predicted (union)"
"MBLAC2","predicted (intersection) + predicted (union)"
"MBNL3","predicted (intersection) + predicted (union)"
"MBOAT2","predicted (intersection) + predicted (union)"
"MBP","predicted (intersection) + predicted (union)"
"MBTPS2","predicted (intersection) + predicted (union)"
"MCC","predicted (intersection) + predicted (union)"
"MCFD2","predicted (intersection) + predicted (union)"
"MCIDAS","predicted (intersection) + predicted (union)"
"MCM10","predicted (intersection) + predicted (union)"
"MCM4","predicted (intersection) + predicted (union)"
"MCM9","predicted (intersection) + predicted (union)"
"MCMDC2","predicted (intersection) + predicted (union)"
"MCOLN3","predicted (intersection) + predicted (union)"
"MCTP1","predicted (intersection) + predicted (union)"
"MCTP2","predicted (intersection) + predicted (union)"
"MCUB","predicted (intersection) + predicted (union)"
"MCUR1","predicted (intersection) + predicted (union)"
"MDFIC","predicted (intersection) + predicted (union)"
"MDH2","predicted (intersection) + predicted (union)"
"MDM4","predicted (intersection) + predicted (union)"
"ME2","predicted (intersection) + predicted (union)"
"MEAF6","predicted (intersection) + predicted (union)"
"MED1","predicted (intersection) + predicted (union)"
"MED13","predicted (intersection) + predicted (union)"
"MED17","predicted (intersection) + predicted (union)"
"MED20","predicted (intersection) + predicted (union)"
"MED28","predicted (intersection) + predicted (union)"
"MED29","predicted (intersection) + predicted (union)"
"MED6","predicted (intersection) + predicted (union)"
"MEF2A","predicted (intersection) + predicted (union)"
"MEF2D","predicted (intersection) + predicted (union)"
"MEGF10","predicted (intersection) + predicted (union)"
"MELK","predicted (intersection) + predicted (union)"
"MEST","predicted (intersection) + predicted (union)"
"METTL15","predicted (intersection) + predicted (union)"
"METTL22","predicted (intersection) + predicted (union)"
"METTL24","predicted (intersection) + predicted (union)"
"METTL7A","predicted (intersection) + predicted (union)"
"METTL8","predicted (intersection) + predicted (union)"
"MEX3B","predicted (intersection) + predicted (union)"
"MEX3D","predicted (intersection) + predicted (union)"
"MFAP5","predicted (intersection) + predicted (union)"
"MFF","predicted (intersection) + predicted (union)"
"MFHAS1","predicted (intersection) + predicted (union)"
"MFN1","predicted (intersection) + predicted (union)"
"MFSD14A","predicted (intersection) + predicted (union)"
"MFSD14B","predicted (intersection) + predicted (union)"
"MGA","predicted (intersection) + predicted (union)"
"MGAT2","predicted (intersection) + predicted (union)"
"MGAT4A","predicted (intersection) + predicted (union)"
"MGAT5","predicted (intersection) + predicted (union)"
"MGST3","predicted (intersection) + predicted (union)"
"MIA2","predicted (intersection) + predicted (union)"
"MIA3","predicted (intersection) + predicted (union)"
"MIB1","predicted (intersection) + predicted (union)"
"MICALCL","predicted (intersection) + predicted (union)"
"MID1","predicted (intersection) + predicted (union)"
"MID2","predicted (intersection) + predicted (union)"
"MIEF1","predicted (intersection) + predicted (union)"
"MIER1","predicted (intersection) + predicted (union)"
"MIER3","predicted (intersection) + predicted (union)"
"MIGA1","predicted (intersection) + predicted (union)"
"MINAR1","predicted (intersection) + predicted (union)"
"MINDY2","predicted (intersection) + predicted (union)"
"MINPP1","predicted (intersection) + predicted (union)"
"MIPOL1","predicted (intersection) + predicted (union)"
"MIS18BP1","predicted (intersection) + predicted (union)"
"MKI67","predicted (intersection) + predicted (union)"
"MKKS","predicted (intersection) + predicted (union)"
"MKLN1","predicted (intersection) + predicted (union)"
"MKRN1","predicted (intersection) + predicted (union)"
"MLEC","predicted (intersection) + predicted (union)"
"MLLT11","predicted (intersection) + predicted (union)"
"MLLT3","predicted (intersection) + predicted (union)"
"MMADHC","predicted (intersection) + predicted (union)"
"MMD","predicted (intersection) + predicted (union)"
"MMD2","predicted (intersection) + predicted (union)"
"MMGT1","predicted (intersection) + predicted (union)"
"MMP16","predicted (intersection) + predicted (union)"
"MMP17","predicted (intersection) + predicted (union)"
"MMP19","predicted (intersection) + predicted (union)"
"MMS22L","predicted (intersection) + predicted (union)"
"MOB1B","predicted (intersection) + predicted (union)"
"MOB4","predicted (intersection) + predicted (union)"
"MOCS2","predicted (intersection) + predicted (union)"
"MOCS3","predicted (intersection) + predicted (union)"
"MOK","predicted (intersection) + predicted (union)"
"MON1B","predicted (intersection) + predicted (union)"
"MON2","predicted (intersection) + predicted (union)"
"MORC3","predicted (intersection) + predicted (union)"
"MORF4L1","predicted (intersection) + predicted (union)"
"MOSMO","predicted (intersection) + predicted (union)"
"MOSPD2","predicted (intersection) + predicted (union)"
"MPC1","predicted (intersection) + predicted (union)"
"MPDZ","predicted (intersection) + predicted (union)"
