"Target","Evidence"
"ITGA2","predicted (intersection) + predicted (union)"
"ITGA8","predicted (union)"
"ITGA9","predicted (union)"
"ITGB1","predicted (intersection) + predicted (union)"
"ITGB3","predicted (union)"
"ITGB3BP","predicted (intersection) + predicted (union)"
"ITGB5","predicted (union)"
"ITGB6","predicted (intersection) + predicted (union)"
"ITGB8","predicted (intersection) + predicted (union)"
"ITK","predicted (intersection) + predicted (union)"
"ITPA","predicted (union)"
"ITPK1","predicted (intersection) + predicted (union)"
"ITPR2","predicted (union)"
"ITPRIP","predicted (union)"
"ITPRIPL2","predicted (union)"
"ITSN1","predicted (intersection) + predicted (union)"
"IWS1","predicted (union)"
"IYD","predicted (union)"
"JADE1","predicted (intersection) + predicted (union)"
"JAG1","predicted (intersection) + predicted (union)"
"JAGN1","predicted (union)"
"JAK2","predicted (union)"
"JAKMIP2","predicted (union)"
"JAM2","predicted (intersection) + predicted (union)"
"JAM3","predicted (union)"
"JARID2","predicted (union)"
"JDP2","predicted (union)"
"JMY","predicted (intersection) + predicted (union)"
"KALRN","predicted (intersection) + predicted (union)"
"KANK1","predicted (union)"
"KARS","predicted (intersection) + predicted (union)"
"KAT7","predicted (intersection) + predicted (union)"
"KATNA1","predicted (intersection) + predicted (union)"
"KATNAL1","predicted (union)"
"KATNBL1","predicted (union)"
"KBTBD11","predicted (intersection) + predicted (union)"
"KBTBD3","predicted (union)"
"KBTBD6","predicted (union)"
"KBTBD7","predicted (intersection) + predicted (union)"
"KCMF1","predicted (intersection) + predicted (union)"
"KCNA1","predicted (intersection) + predicted (union)"
"KCNA5","predicted (union)"
"KCNB1","predicted (union)"
"KCNC2","predicted (intersection) + predicted (union)"
"KCND2","predicted (intersection) + predicted (union)"
"KCND3","predicted (union)"
"KCNE1","predicted (intersection) + predicted (union)"
"KCNE2","predicted (union)"
"KCNE3","predicted (intersection) + predicted (union)"
"KCNH1","predicted (union)"
"KCNH5","predicted (intersection) + predicted (union)"
"KCNJ1","predicted (union)"
"KCNJ13","predicted (union)"
"KCNJ15","predicted (union)"
"KCNJ3","predicted (intersection) + predicted (union)"
"KCNJ5","predicted (union)"
"KCNJ6","predicted (intersection) + predicted (union)"
"KCNK1","predicted (intersection) + predicted (union)"
"KCNK10","predicted (union)"
"KCNK17","predicted (union)"
"KCNK3","predicted (union)"
"KCNK5","predicted (union)"
"KCNK6","predicted (intersection) + predicted (union)"
"KCNK7","predicted (union)"
"KCNMB2","predicted (union)"
"KCNMB4","predicted (intersection) + predicted (union)"
"KCNN3","predicted (intersection) + predicted (union)"
"KCNQ3","predicted (union)"
"KCNS2","predicted (union)"
"KCNS3","predicted (intersection) + predicted (union)"
"KCNT2","predicted (intersection) + predicted (union)"
"KCNV1","predicted (intersection) + predicted (union)"
"KCTD10","predicted (union)"
"KCTD12","predicted (intersection) + predicted (union)"
"KCTD16","predicted (intersection) + predicted (union)"
"KCTD2","predicted (union)"
"KCTD3","predicted (union)"
"KCTD7","predicted (union)"
"KCTD8","predicted (intersection) + predicted (union)"
"KDELR2","predicted (intersection) + predicted (union)"
"KDM2B","predicted (intersection) + predicted (union)"
"KDM4C","predicted (union)"
"KDM5A","predicted (intersection) + predicted (union)"
"KDM5C","predicted (union)"
"KDM6A","predicted (union)"
"KDM7A","predicted (intersection) + predicted (union)"
"KERA","predicted (union)"
"KHDC4","predicted (union)"
"KHDRBS1","predicted (union)"
"KHDRBS2","predicted (intersection) + predicted (union)"
"KIAA0040","predicted (union)"
"KIAA0087","predicted (union)"
"KIAA0100","predicted (union)"
"KIAA0319","predicted (union)"
"KIAA0355","predicted (intersection) + predicted (union)"
"KIAA0408","predicted (union)"
"KIAA0825","predicted (union)"
"KIAA0895","predicted (union)"
"KIAA0930","predicted (intersection) + predicted (union)"
"KIAA1143","predicted (union)"
"KIAA1147","predicted (union)"
"KIAA1210","predicted (union)"
"KIAA1211","predicted (union)"
"KIAA1257","predicted (intersection) + predicted (union)"
"KIAA1324","predicted (union)"
"KIAA1324L","predicted (union)"
"KIAA1549","predicted (intersection) + predicted (union)"
"KIAA1549L","predicted (union)"
"KIAA1586","predicted (intersection) + predicted (union)"
"KIAA1841","predicted (union)"
"KIAA1958","predicted (intersection) + predicted (union)"
"KIF13A","predicted (intersection) + predicted (union)"
"KIF15","predicted (union)"
"KIF17","predicted (union)"
"KIF1B","predicted (intersection) + predicted (union)"
"KIF1BP","predicted (union)"
"KIF20A","predicted (union)"
"KIF21A","predicted (union)"
"KIF21B","predicted (intersection) + predicted (union)"
"KIF27","predicted (union)"
"KIF2A","predicted (intersection) + predicted (union)"
"KIF3A","predicted (intersection) + predicted (union)"
"KIF3B","predicted (intersection) + predicted (union)"
"KIF3C","predicted (intersection) + predicted (union)"
"KIF5B","predicted (intersection) + predicted (union)"
"KIN","predicted (intersection) + predicted (union)"
"KIRREL3","predicted (union)"
"KLB","predicted (intersection) + predicted (union)"
"KLC1","predicted (union)"
"KLF10","experimental (all) + predicted (union)"
"KLF12","predicted (intersection) + predicted (union)"
"KLF13","predicted (union)"
"KLF15","predicted (union)"
"KLF16","predicted (union)"
"KLF2","predicted (union)"
"KLF6","predicted (intersection) + predicted (union)"
"KLF7","predicted (intersection) + predicted (union)"
"KLF8","predicted (intersection) + predicted (union)"
"KLF9","predicted (intersection) + predicted (union)"
"KLHDC7A","predicted (union)"
"KLHDC8A","predicted (intersection) + predicted (union)"
"KLHL11","predicted (union)"
"KLHL14","predicted (intersection) + predicted (union)"
"KLHL15","predicted (intersection) + predicted (union)"
"KLHL18","predicted (intersection) + predicted (union)"
"KLHL23","predicted (intersection) + predicted (union)"
"KLHL24","predicted (intersection) + predicted (union)"
"KLHL28","predicted (intersection) + predicted (union)"
"KLHL29","predicted (union)"
"KLHL3","predicted (intersection) + predicted (union)"
"KLHL31","predicted (union)"
"KLHL36","predicted (union)"
"KLHL4","predicted (union)"
"KLHL41","predicted (union)"
"KLHL42","predicted (union)"
"KLHL5","predicted (intersection) + predicted (union)"
"KLHL6","predicted (union)"
"KLHL7","predicted (union)"
"KLK6","predicted (intersection) + predicted (union)"
"KLLN","predicted (union)"
"KLRC3","predicted (intersection) + predicted (union)"
"KLRD1","predicted (union)"
"KLRF1","predicted (intersection) + predicted (union)"
"KLRG1","predicted (union)"
"KLRK1","predicted (intersection) + predicted (union)"
"KMO","predicted (union)"
"KMT2D","predicted (intersection) + predicted (union)"
"KMT5A","predicted (union)"
"KMT5B","predicted (union)"
"KNOP1","predicted (intersection) + predicted (union)"
"KPNA1","predicted (union)"
"KPNA3","predicted (union)"
"KPNA5","predicted (intersection) + predicted (union)"
"KPNA6","predicted (union)"
"KPNB1","predicted (union)"
"KRAS","predicted (union)"
"KRBA2","predicted (intersection) + predicted (union)"
"KRBOX4","predicted (union)"
"KREMEN1","predicted (union)"
"KRIT1","predicted (union)"
"KRR1","predicted (intersection) + predicted (union)"
"KRT222","predicted (union)"
"KRT79","predicted (union)"
"KRTAP1-1","predicted (union)"
"KRTAP13-3","predicted (union)"
"KRTAP19-2","predicted (union)"
"KRTAP2-1","predicted (union)"
"KRTAP4-11","predicted (union)"
"KRTAP4-9","predicted (union)"
"KRTAP5-5","predicted (union)"
"KRTAP5-7","predicted (union)"
"KSR2","predicted (intersection) + predicted (union)"
"KY","predicted (union)"
"KYAT1","predicted (union)"
"KYNU","predicted (union)"
"L3MBTL2","predicted (union)"
"L3MBTL4","predicted (union)"
"LACC1","predicted (union)"
"LAIR1","predicted (union)"
"LAMB3","predicted (intersection) + predicted (union)"
"LAMB4","predicted (union)"
"LAMC1","predicted (union)"
"LAMC2","predicted (union)"
"LAMP2","predicted (intersection) + predicted (union)"
"LAMTOR3","predicted (union)"
"LANCL2","predicted (union)"
"LANCL3","predicted (union)"
"LAPTM4A","predicted (union)"
"LARGE1","predicted (union)"
"LARP1B","predicted (intersection) + predicted (union)"
"LARP4","predicted (union)"
"LARS","predicted (union)"
"LATS1","predicted (union)"
"LAX1","predicted (union)"
"LBX1","predicted (union)"
"LCA5","predicted (intersection) + predicted (union)"
"LCLAT1","predicted (union)"
"LCOR","predicted (intersection) + predicted (union)"
"LCORL","predicted (union)"
"LCP2","predicted (union)"
"LCTL","predicted (union)"
"LDAH","predicted (intersection) + predicted (union)"
"LDB2","predicted (intersection) + predicted (union)"
"LDB3","predicted (union)"
"LDHA","predicted (union)"
"LDHC","predicted (union)"
"LDLRAD1","predicted (union)"
"LDLRAD4","predicted (union)"
"LECT2","predicted (union)"
"LEMD3","predicted (union)"
"LEP","predicted (union)"
"LEPR","predicted (intersection) + predicted (union)"
"LEPROT","predicted (union)"
"LEPROTL1","predicted (union)"
"LETM2","predicted (intersection) + predicted (union)"
"LETMD1","predicted (union)"
"LGI2","predicted (intersection) + predicted (union)"
"LGR5","predicted (union)"
"LHX4","predicted (intersection) + predicted (union)"
"LHX9","predicted (intersection) + predicted (union)"
"LIFR","predicted (intersection) + predicted (union)"
"LIG3","predicted (union)"
"LILRA1","predicted (intersection) + predicted (union)"
"LILRB4","predicted (intersection) + predicted (union)"
"LIMCH1","predicted (intersection) + predicted (union)"
"LIMD1","predicted (intersection) + predicted (union)"
"LIMS1","predicted (union)"
"LIMS2","predicted (union)"
"LIN28B","predicted (union)"
"LIN7A","predicted (intersection) + predicted (union)"
"LIN7C","predicted (union)"
"LIN9","predicted (union)"
"LINC00346","predicted (intersection) + predicted (union)"
"LINC01460","predicted (union)"
"LINC01465","predicted (intersection) + predicted (union)"
"LINC02312","predicted (union)"
"LINC02453","predicted (intersection) + predicted (union)"
"LINGO4","predicted (union)"
"LIPC","predicted (union)"
"LIPG","predicted (union)"
"LIPT2","predicted (union)"
"LITAF","predicted (union)"
"LLPH","predicted (union)"
"LMAN1","predicted (intersection) + predicted (union)"
"LMBRD2","predicted (intersection) + predicted (union)"
"LMNB1","predicted (union)"
"LMO3","predicted (union)"
"LMO4","predicted (intersection) + predicted (union)"
"LMO7","predicted (union)"
"LMOD1","predicted (union)"
"LMOD2","predicted (union)"
"LMOD3","predicted (union)"
"LMTK2","predicted (intersection) + predicted (union)"
"LMX1A","predicted (union)"
"LNPEP","predicted (intersection) + predicted (union)"
"LNPK","predicted (intersection) + predicted (union)"
"LNX1","predicted (union)"
"LNX2","predicted (union)"
"LOC100288208","predicted (union)"
"LOC105371730","predicted (union)"
"LOC400464","predicted (union)"
"LONP2","predicted (union)"
"LONRF2","predicted (intersection) + predicted (union)"
"LONRF3","predicted (union)"
"LOX","predicted (intersection) + predicted (union)"
"LPAR3","predicted (union)"
"LPCAT1","predicted (union)"
"LPGAT1","predicted (intersection) + predicted (union)"
"LPP","predicted (union)"
"LPXN","predicted (union)"
"LRAT","predicted (union)"
"LRATD1","predicted (union)"
"LRATD2","predicted (intersection) + predicted (union)"
"LRCH1","predicted (intersection) + predicted (union)"
"LRCH2","predicted (union)"
"LRIG2","predicted (union)"
"LRIG3","predicted (intersection) + predicted (union)"
"LRIT3","predicted (intersection) + predicted (union)"
"LRMP","predicted (intersection) + predicted (union)"
"LRP10","predicted (union)"
"LRP11","predicted (union)"
"LRP12","predicted (intersection) + predicted (union)"
"LRP6","predicted (intersection) + predicted (union)"
"LRP8","predicted (intersection) + predicted (union)"
"LRPAP1","predicted (union)"
"LRPPRC","predicted (union)"
"LRRC1","predicted (union)"
"LRRC18","predicted (union)"
"LRRC19","predicted (union)"
"LRRC20","predicted (union)"
"LRRC24","predicted (union)"
"LRRC28","predicted (union)"
"LRRC3","predicted (union)"
"LRRC32","predicted (union)"
"LRRC34","predicted (intersection) + predicted (union)"
"LRRC3C","predicted (union)"
"LRRC40","predicted (union)"
"LRRC47","predicted (union)"
"LRRC4C","predicted (union)"
"LRRC57","predicted (intersection) + predicted (union)"
"LRRC58","predicted (intersection) + predicted (union)"
"LRRC69","predicted (union)"
"LRRC75A","predicted (union)"
"LRRC8B","predicted (intersection) + predicted (union)"
"LRRC8C","predicted (union)"
"LRRFIP1","predicted (union)"
"LRRN1","predicted (union)"
"LRRTM2","predicted (intersection) + predicted (union)"
"LRTOMT","predicted (union)"
"LSAMP","predicted (intersection) + predicted (union)"
"LSG1","predicted (intersection) + predicted (union)"
"LSM10","predicted (union)"
"LSM11","predicted (intersection) + predicted (union)"
"LSM12","predicted (union)"
"LSM14A","predicted (union)"
"LSM2","predicted (union)"
"LSM3","predicted (intersection) + predicted (union)"
"LSM5","predicted (intersection) + predicted (union)"
"LSM6","predicted (intersection) + predicted (union)"
"LSM8","predicted (intersection) + predicted (union)"
"LSS","predicted (union)"
"LTF","predicted (intersection) + predicted (union)"
"LTV1","predicted (intersection) + predicted (union)"
"LUC7L2","predicted (intersection) + predicted (union)"
"LUC7L3","predicted (union)"
"LURAP1","predicted (union)"
"LURAP1L","predicted (union)"
"LUZP1","predicted (union)"
"LUZP2","predicted (union)"
"LVRN","predicted (union)"
"LY6K","predicted (union)"
"LY75-CD302","predicted (union)"
"LYN","predicted (union)"
"LYPD5","predicted (union)"
"LYPD6","predicted (intersection) + predicted (union)"
"LYPLA1","predicted (union)"
"LYRM2","predicted (union)"
"LYRM7","predicted (union)"
"LYRM9","predicted (union)"
"LYSMD1","predicted (union)"
"LYSMD2","predicted (union)"
"LYSMD3","predicted (intersection) + predicted (union)"
"LYVE1","predicted (union)"
"LZTFL1","predicted (intersection) + predicted (union)"
"LZTS1","predicted (union)"
"M1AP","predicted (intersection) + predicted (union)"
"MAATS1","predicted (union)"
"MAB21L1","predicted (union)"
"MAB21L3","predicted (union)"
"MAB21L4","predicted (intersection) + predicted (union)"
"MACC1","predicted (intersection) + predicted (union)"
"MAD2L1","predicted (union)"
"MAF","predicted (union)"
"MAFG","predicted (intersection) + predicted (union)"
"MAGEA10","predicted (intersection) + predicted (union)"
"MAGEA9","predicted (intersection) + predicted (union)"
"MAGEB10","predicted (union)"
"MAGEB3","predicted (intersection) + predicted (union)"
"MAGEL2","predicted (union)"
"MAGI1","predicted (intersection) + predicted (union)"
"MAGI3","predicted (intersection) + predicted (union)"
"MAGOHB","predicted (union)"
"MAK","predicted (intersection) + predicted (union)"
"MAK16","predicted (union)"
"MALT1","predicted (union)"
"MAMDC2","predicted (intersection) + predicted (union)"
"MAML2","predicted (intersection) + predicted (union)"
"MAML3","predicted (union)"
"MAMSTR","predicted (union)"
"MAN1A2","predicted (intersection) + predicted (union)"
"MAN2A1","predicted (union)"
"MAN2B2","predicted (intersection) + predicted (union)"
"MANEA","predicted (intersection) + predicted (union)"
"MAOA","predicted (intersection) + predicted (union)"
"MAP1B","predicted (union)"
"MAP1LC3B","predicted (intersection) + predicted (union)"
"MAP2","predicted (union)"
"MAP2K4","predicted (intersection) + predicted (union)"
"MAP2K6","predicted (union)"
"MAP3K1","predicted (union)"
