"Target","Evidence"
"SUV39H2","predicted (intersection) + predicted (union)"
"SV2C","predicted (intersection) + predicted (union)"
"SYCP3","predicted (intersection) + predicted (union)"
"SYDE2","predicted (union)"
"SYNCRIP","experimental (all) + predicted (intersection) + predicted (union)"
"SYNDIG1","predicted (union)"
"SYNE2","predicted (union)"
"SYNGR2","predicted (intersection) + predicted (union)"
"SYNGR3","predicted (intersection) + predicted (union)"
"SYNJ1","predicted (union)"
"SYNJ2BP","predicted (intersection) + predicted (union)"
"SYNPO","predicted (intersection) + predicted (union)"
"SYNPO2","predicted (intersection) + predicted (union)"
"SYS1","predicted (intersection) + predicted (union)"
"SYT13","predicted (intersection) + predicted (union)"
"SYT2","predicted (intersection) + predicted (union)"
"SYT4","predicted (intersection) + predicted (union)"
"SYT6","predicted (union)"
"SYTL3","predicted (intersection) + predicted (union)"
"SYVN1","predicted (union)"
"SZT2","predicted (union)"
"TAAR2","predicted (union)"
"TAB3","predicted (union)"
"TAC1","predicted (union)"
"TACR1","predicted (union)"
"TACR3","predicted (union)"
"TADA2B","predicted (union)"
"TAF1","predicted (union)"
"TAF11","predicted (union)"
"TAF12","predicted (intersection) + predicted (union)"
"TAF1A","predicted (intersection) + predicted (union)"
"TAF5L","predicted (union)"
"TAF7","predicted (union)"
"TAF9B","predicted (union)"
"TAFA1","predicted (union)"
"TAFA5","predicted (union)"
"TAL1","predicted (union)"
"TAL2","predicted (union)"
"TANC1","predicted (intersection) + predicted (union)"
"TANC2","predicted (intersection) + predicted (union)"
"TANK","predicted (union)"
"TAOK1","predicted (intersection) + predicted (union)"
"TAP2","predicted (intersection) + predicted (union)"
"TAPT1","predicted (union)"
"TAS2R5","predicted (intersection) + predicted (union)"
"TASOR","predicted (union)"
"TAT","predicted (union)"
"TBC1D1","predicted (union)"
"TBC1D12","predicted (union)"
"TBC1D13","predicted (union)"
"TBC1D14","predicted (union)"
"TBC1D19","predicted (intersection) + predicted (union)"
"TBC1D20","predicted (union)"
"TBC1D23","predicted (intersection) + predicted (union)"
"TBC1D32","predicted (union)"
"TBC1D5","predicted (union)"
"TBC1D8B","predicted (union)"
"TBC1D9","predicted (union)"
"TBCA","predicted (union)"
"TBCEL","predicted (union)"
"TBL1XR1","predicted (intersection) + predicted (union)"
"TBL2","predicted (union)"
"TBL3","predicted (union)"
"TBPL1","predicted (intersection) + predicted (union)"
"TBR1","predicted (intersection) + predicted (union)"
"TBX20","predicted (union)"
"TBX5","predicted (union)"
"TBXA2R","predicted (intersection) + predicted (union)"
"TC2N","predicted (union)"
"TCAF1","predicted (union)"
"TCAIM","predicted (union)"
"TCEA1","predicted (intersection) + predicted (union)"
"TCEA3","predicted (union)"
"TCEAL1","predicted (union)"
"TCEAL9","predicted (union)"
"TCEANC","predicted (union)"
"TCEANC2","predicted (union)"
"TCERG1L","predicted (union)"
"TCF12","predicted (union)"
"TCF24","predicted (union)"
"TCF4","predicted (union)"
"TCHHL1","predicted (union)"
"TCIRG1","predicted (union)"
"TCN2","predicted (intersection) + predicted (union)"
"TDG","predicted (union)"
"TDGF1","predicted (union)"
"TDP1","predicted (intersection) + predicted (union)"
"TDRD15","predicted (union)"
"TDRD9","predicted (union)"
"TDRKH","predicted (union)"
"TDRP","predicted (union)"
"TEC","predicted (union)"
"TECPR2","predicted (intersection) + predicted (union)"
"TECRL","predicted (union)"
"TEF","predicted (union)"
"TEK","predicted (union)"
"TEKT1","predicted (union)"
"TENM2","predicted (union)"
"TENM4","predicted (union)"
"TENT2","predicted (union)"
"TENT5C","predicted (union)"
"TEP1","predicted (union)"
"TERF1","predicted (union)"
"TESMIN","predicted (intersection) + predicted (union)"
"TET1","predicted (union)"
"TET2","predicted (union)"
"TEX22","predicted (intersection) + predicted (union)"
"TEX261","predicted (union)"
"TFAM","predicted (intersection) + predicted (union)"
"TFAP2B","predicted (union)"
"TFAP4","predicted (intersection) + predicted (union)"
"TFCP2","predicted (intersection) + predicted (union)"
"TFCP2L1","predicted (union)"
"TFDP2","predicted (union)"
"TFDP3","predicted (union)"
"TFEC","predicted (intersection) + predicted (union)"
"TFPI2","predicted (union)"
"TGFA","predicted (intersection) + predicted (union)"
"TGFB2","predicted (union)"
"TGFBR1","predicted (union)"
"TGFBR2","predicted (union)"
"TGOLN2","predicted (union)"
"THAP1","predicted (union)"
"THAP2","predicted (union)"
"THAP5","predicted (union)"
"THAP6","predicted (intersection) + predicted (union)"
"THAP9","predicted (intersection) + predicted (union)"
"THBD","predicted (intersection) + predicted (union)"
"THBS1","predicted (intersection) + predicted (union)"
"THRA","predicted (intersection) + predicted (union)"
"THRB","predicted (intersection) + predicted (union)"
"THSD7A","predicted (union)"
"THUMPD2","predicted (union)"
"THUMPD3","predicted (union)"
"TIAL1","predicted (union)"
"TIFA","predicted (union)"
"TIFAB","predicted (union)"
"TIGAR","predicted (intersection) + predicted (union)"
"TIGD2","predicted (union)"
"TIGD6","predicted (union)"
"TIGIT","predicted (union)"
"TIMD4","predicted (union)"
"TIMM10","predicted (intersection) + predicted (union)"
"TIPARP","predicted (union)"
"TIPRL","predicted (union)"
"TK2","predicted (union)"
"TKFC","predicted (union)"
"TKTL1","predicted (union)"
"TKTL2","predicted (union)"
"TLCD2","predicted (union)"
"TLCD3A","predicted (union)"
"TLCD4","predicted (intersection) + predicted (union)"
"TLCD5","predicted (union)"
"TLE3","predicted (union)"
"TLL1","predicted (intersection) + predicted (union)"
"TLN1","predicted (union)"
"TLN2","predicted (union)"
"TLR6","predicted (union)"
"TLR8","predicted (union)"
"TM2D2","predicted (union)"
"TM4SF1","predicted (union)"
"TM4SF18","predicted (union)"
"TM4SF19","experimental (all)"
"TM4SF4","predicted (union)"
"TM9SF2","predicted (union)"
"TM9SF3","predicted (intersection) + predicted (union)"
"TM9SF4","predicted (union)"
"TMBIM1","predicted (union)"
"TMBIM4","predicted (union)"
"TMCC1","predicted (union)"
"TMCO5A","predicted (union)"
"TMED3","predicted (union)"
"TMED5","predicted (union)"
"TMED7","predicted (union)"
"TMED7-TICAM2","predicted (union)"
"TMED8","predicted (union)"
"TMEFF1","predicted (union)"
"TMEFF2","predicted (intersection) + predicted (union)"
"TMEM104","predicted (union)"
"TMEM106B","predicted (union)"
"TMEM106C","predicted (union)"
"TMEM107","predicted (union)"
"TMEM115","predicted (union)"
"TMEM131","predicted (union)"
"TMEM132B","predicted (union)"
"TMEM134","predicted (union)"
"TMEM135","predicted (union)"
"TMEM141","predicted (union)"
"TMEM14C","predicted (union)"
"TMEM154","predicted (union)"
"TMEM158","predicted (union)"
"TMEM161B","predicted (intersection) + predicted (union)"
"TMEM165","predicted (union)"
"TMEM167A","predicted (union)"
"TMEM169","predicted (union)"
"TMEM170A","predicted (union)"
"TMEM170B","predicted (union)"
"TMEM174","predicted (union)"
"TMEM178B","predicted (intersection) + predicted (union)"
"TMEM181","predicted (intersection) + predicted (union)"
"TMEM182","predicted (union)"
"TMEM183A","predicted (union)"
"TMEM184C","predicted (intersection) + predicted (union)"
"TMEM185B","predicted (union)"
"TMEM199","predicted (union)"
"TMEM200B","predicted (union)"
"TMEM200C","predicted (union)"
"TMEM202","predicted (union)"
"TMEM212","predicted (intersection) + predicted (union)"
"TMEM213","predicted (union)"
"TMEM215","predicted (union)"
"TMEM220","predicted (union)"
"TMEM223","predicted (union)"
"TMEM234","predicted (intersection) + predicted (union)"
"TMEM242","predicted (union)"
"TMEM243","predicted (union)"
"TMEM245","predicted (intersection) + predicted (union)"
"TMEM246","predicted (union)"
"TMEM250","predicted (union)"
"TMEM252","predicted (union)"
"TMEM254","predicted (union)"
"TMEM256","predicted (union)"
"TMEM26","predicted (union)"
"TMEM263","predicted (union)"
"TMEM30A","predicted (union)"
"TMEM33","predicted (union)"
"TMEM37","predicted (union)"
"TMEM38A","predicted (union)"
"TMEM39A","predicted (union)"
"TMEM40","predicted (union)"
"TMEM43","predicted (intersection) + predicted (union)"
"TMEM44","predicted (union)"
"TMEM45B","predicted (union)"
"TMEM50B","experimental (all) + predicted (intersection) + predicted (union)"
"TMEM51","predicted (union)"
"TMEM63A","predicted (union)"
"TMEM63C","predicted (union)"
"TMEM64","predicted (union)"
"TMEM65","predicted (union)"
"TMEM67","predicted (union)"
"TMEM74","predicted (intersection) + predicted (union)"
"TMEM81","predicted (union)"
"TMEM86A","predicted (union)"
"TMEM8A","predicted (intersection) + predicted (union)"
"TMEM97","predicted (union)"
"TMLHE","predicted (union)"
"TMOD1","predicted (intersection) + predicted (union)"
"TMOD2","predicted (intersection) + predicted (union)"
"TMPO","predicted (intersection) + predicted (union)"
"TMPRSS11A","predicted (union)"
"TMSB4Y","predicted (union)"
"TMX3","predicted (union)"
"TNFAIP1","predicted (union)"
"TNFAIP8","predicted (intersection) + predicted (union)"
"TNFAIP8L1","predicted (union)"
"TNFAIP8L3","predicted (intersection) + predicted (union)"
"TNFRSF10B","predicted (union)"
"TNFRSF10C","predicted (intersection) + predicted (union)"
"TNFRSF11A","predicted (intersection) + predicted (union)"
"TNFRSF13C","predicted (union)"
"TNFRSF19","predicted (union)"
"TNFRSF21","predicted (union)"
"TNFRSF9","predicted (union)"
"TNFSF13B","predicted (union)"
"TNFSF15","predicted (union)"
"TNFSF18","predicted (union)"
"TNIK","predicted (union)"
"TNKS","predicted (union)"
"TNMD","predicted (union)"
"TNPO1","predicted (union)"
"TNRC6B","predicted (union)"
"TNS4","predicted (union)"
"TOGARAM2","predicted (intersection) + predicted (union)"
"TOMM22","predicted (union)"
"TOMM6","predicted (union)"
"TOMM70","predicted (intersection) + predicted (union)"
"TONSL","predicted (intersection) + predicted (union)"
"TOP2A","predicted (union)"
"TOR1A","predicted (intersection) + predicted (union)"
"TOR1AIP1","predicted (union)"
"TOR1AIP2","predicted (intersection) + predicted (union)"
"TOR1B","predicted (intersection) + predicted (union)"
"TOX2","predicted (intersection) + predicted (union)"
"TOX3","predicted (union)"
"TP53BP2","predicted (intersection) + predicted (union)"
"TP53INP1","predicted (intersection) + predicted (union)"
"TP53INP2","predicted (union)"
"TP53TG3","predicted (union)"
"TP53TG3B","predicted (union)"
"TP53TG3C","predicted (union)"
"TP53TG3D","predicted (union)"
"TP53TG5","predicted (union)"
"TP63","predicted (intersection) + predicted (union)"
"TP73","predicted (union)"
"TPGS2","predicted (union)"
"TPH1","predicted (union)"
"TPH2","predicted (union)"
"TPM1","predicted (union)"
"TPM3","experimental (all) + predicted (intersection) + predicted (union)"
"TPM4","predicted (union)"
"TPP1","predicted (union)"
"TPR","predicted (union)"
"TPRG1L","predicted (intersection) + predicted (union)"
"TPT1","predicted (union)"
"TPX2","predicted (union)"
"TRA2B","predicted (intersection) + predicted (union)"
"TRABD2A","predicted (intersection) + predicted (union)"
"TRAF1","experimental (all) + predicted (union)"
"TRAF3","predicted (intersection) + predicted (union)"
"TRAF3IP2","predicted (intersection) + predicted (union)"
"TRAF6","predicted (union)"
"TRAF7","predicted (union)"
"TRAK1","predicted (intersection) + predicted (union)"
"TRAPPC10","predicted (intersection) + predicted (union)"
"TRAT1","predicted (intersection) + predicted (union)"
"TRDN","predicted (union)"
"TREM1","predicted (union)"
"TREML2","predicted (union)"
"TRHDE","predicted (union)"
"TRIM10","predicted (union)"
"TRIM13","predicted (intersection) + predicted (union)"
"TRIM2","predicted (union)"
"TRIM22","predicted (union)"
"TRIM23","predicted (union)"
"TRIM25","predicted (union)"
"TRIM32","predicted (union)"
"TRIM34","predicted (union)"
"TRIM36","predicted (union)"
"TRIM37","predicted (union)"
"TRIM38","predicted (union)"
"TRIM4","predicted (union)"
"TRIM44","predicted (intersection) + predicted (union)"
"TRIM45","predicted (intersection) + predicted (union)"
"TRIM58","predicted (union)"
"TRIM6-TRIM34","predicted (union)"
"TRIM62","predicted (union)"
"TRIM63","predicted (union)"
"TRIM64B","predicted (union)"
"TRIM66","predicted (union)"
"TRIM67","predicted (intersection) + predicted (union)"
"TRIM68","predicted (union)"
"TRIM71","predicted (union)"
"TRIM72","predicted (union)"
"TRIM9","predicted (intersection) + predicted (union)"
"TRIML1","predicted (union)"
"TRIO","predicted (union)"
"TRIOBP","predicted (union)"
"TRIP4","predicted (union)"
"TRIR","predicted (union)"
"TRMO","predicted (intersection) + predicted (union)"
"TRMT10B","predicted (union)"
"TRMT10C","predicted (intersection) + predicted (union)"
"TRMT44","predicted (intersection) + predicted (union)"
"TRMT9B","predicted (union)"
"TRMU","predicted (union)"
"TRNAU1AP","predicted (union)"
"TRNP1","predicted (union)"
"TRNT1","predicted (intersection) + predicted (union)"
"TRPC3","predicted (intersection) + predicted (union)"
"TRPC4","predicted (intersection) + predicted (union)"
"TRPC5","predicted (union)"
"TRPM3","predicted (union)"
"TRPV2","predicted (union)"
"TRPV5","predicted (union)"
"TRUB2","predicted (intersection) + predicted (union)"
"TSBP1","predicted (union)"
"TSC1","predicted (union)"
"TSC22D2","predicted (intersection) + predicted (union)"
"TSC22D3","predicted (intersection) + predicted (union)"
"TSHR","predicted (union)"
"TSHZ2","predicted (intersection) + predicted (union)"
"TSKU","predicted (union)"
"TSLP","predicted (intersection) + predicted (union)"
"TSN","predicted (union)"
"TSNAX","predicted (intersection) + predicted (union)"
"TSPAN11","predicted (union)"
"TSPAN14","predicted (union)"
"TSPAN2","predicted (union)"
"TSPAN7","predicted (union)"
"TSPYL1","predicted (union)"
"TSPYL4","predicted (union)"
"TSPYL5","predicted (union)"
"TSR1","predicted (union)"
"TSTD2","predicted (union)"
"TTBK2","predicted (union)"
"TTC17","predicted (union)"
"TTC28","predicted (union)"
"TTC3","predicted (union)"
"TTC31","predicted (union)"
"TTC33","predicted (union)"
"TTC37","predicted (union)"
"TTC39B","predicted (intersection) + predicted (union)"
"TTC8","predicted (union)"
"TTC9","predicted (intersection) + predicted (union)"
"TTF2","predicted (intersection) + predicted (union)"
"TTL","predicted (intersection) + predicted (union)"
"TTLL11","predicted (union)"
"TTLL12","predicted (union)"
"TTLL2","predicted (union)"
"TTLL7","predicted (union)"
"TTLL9","predicted (union)"
"TTN","predicted (union)"
"TTPAL","predicted (union)"
"TTR","predicted (union)"
"TTYH3","predicted (union)"
"TUBA4A","predicted (union)"
"TUBB1","predicted (union)"
"TUBB6","predicted (union)"
"TUBD1","experimental (all)"
"TULP1","predicted (union)"
"TULP4","predicted (union)"
"TUT4","predicted (union)"
"TVP23C","predicted (union)"
"TVP23C-CDRT4","predicted (union)"
"TWSG1","predicted (intersection) + predicted (union)"
"TXK","predicted (intersection) + predicted (union)"
"TXNDC9","predicted (union)"
"TXNL1","predicted (union)"
"TXNL4A","predicted (union)"
"TXNL4B","predicted (union)"
"TXNRD1","predicted (union)"
"TYRO3","predicted (union)"
"TYRP1","predicted (union)"
"TYW1","predicted (intersection) + predicted (union)"
"TYW3","predicted (union)"
"TYW5","predicted (union)"
"U2AF2","predicted (intersection) + predicted (union)"
"UBA2","predicted (union)"
"UBA6","predicted (union)"
"UBAP2L","predicted (union)"
"UBB","predicted (union)"
"UBE2B","predicted (union)"
"UBE2D1","predicted (union)"
"UBE2D3","predicted (intersection) + predicted (union)"
"UBE2E1","predicted (union)"
"UBE2E3","predicted (union)"
"UBE2F","predicted (union)"
"UBE2H","predicted (union)"
"UBE2L3","predicted (intersection) + predicted (union)"
"UBE2N","predicted (intersection) + predicted (union)"
"UBE2QL1","predicted (union)"
"UBE2S","predicted (union)"
"UBE2T","predicted (union)"
"UBE2V2","predicted (union)"
"UBE2W","predicted (union)"
"UBE2Z","predicted (intersection) + predicted (union)"
"UBE3C","predicted (union)"
"UBE4A","predicted (union)"
"UBE4B","predicted (union)"
"UBIAD1","predicted (intersection) + predicted (union)"
"UBL3","predicted (union)"
"UBN2","predicted (union)"
"UBQLN1","predicted (union)"
"UBQLN2","predicted (union)"
"UBR2","predicted (union)"
"UBTD2","predicted (union)"
"UBXN11","predicted (union)"
"UBXN2A","predicted (intersection) + predicted (union)"
"UBXN7","predicted (intersection) + predicted (union)"
"UCHL1","predicted (union)"
"UCP3","predicted (union)"
"UFM1","predicted (union)"
"UGGT1","predicted (intersection) + predicted (union)"
"UGGT2","predicted (intersection) + predicted (union)"
"UGT2B15","predicted (union)"
"UGT2B4","predicted (union)"
"UGT2B7","predicted (union)"
"UGT8","predicted (intersection) + predicted (union)"
"UHRF1BP1","predicted (union)"
"UHRF1BP1L","predicted (intersection) + predicted (union)"
"ULK2","predicted (union)"
"UMODL1","predicted (union)"
"UMPS","predicted (intersection) + predicted (union)"
"UNC13A","predicted (union)"
"UNC5C","predicted (union)"
"UNC5D","predicted (intersection) + predicted (union)"
"UNC80","predicted (union)"
"UNCX","predicted (union)"
"UNKL","predicted (intersection) + predicted (union)"
"UPP2","predicted (union)"
"UQCR10","predicted (intersection) + predicted (union)"
"UQCR11","predicted (union)"
"UQCRB","predicted (intersection) + predicted (union)"
"UQCRFS1","predicted (intersection) + predicted (union)"
"URI1","predicted (union)"
"URM1","predicted (union)"
"USF3","predicted (intersection) + predicted (union)"
"USH1C","predicted (union)"
"USH2A","predicted (union)"
"USHBP1","predicted (intersection) + predicted (union)"
"USP12","predicted (union)"
"USP13","predicted (union)"
"USP15","predicted (union)"
"USP18","predicted (union)"
"USP3","predicted (intersection) + predicted (union)"
"USP30","predicted (union)"
"USP31","predicted (union)"
"USP35","predicted (intersection) + predicted (union)"
"USP37","predicted (union)"
"USP4","predicted (union)"
"USP43","predicted (union)"
"USP47","predicted (union)"
"USP48","predicted (union)"
"USP49","predicted (union)"
"USP54","predicted (union)"
"USP6NL","predicted (intersection) + predicted (union)"
"USP9X","predicted (union)"
"USP9Y","predicted (union)"
"UST","predicted (intersection) + predicted (union)"
"UTP14C","predicted (union)"
"UTP15","predicted (intersection) + predicted (union)"
"UTP6","predicted (union)"
"UTS2","predicted (intersection) + predicted (union)"
"VAMP3","predicted (intersection) + predicted (union)"
"VAMP7","predicted (union)"
"VAPA","predicted (intersection) + predicted (union)"
"VAPB","predicted (union)"
"VASH2","predicted (union)"
"VASN","predicted (intersection) + predicted (union)"
"VAT1L","predicted (union)"
"VAV3","predicted (union)"
"VBP1","predicted (union)"
"VCAN","predicted (intersection) + predicted (union)"
"VEPH1","predicted (union)"
"VGLL1","predicted (union)"
"VGLL2","predicted (intersection) + predicted (union)"
"VGLL3","predicted (union)"
"VIL1","predicted (union)"
"VIPAS39","predicted (union)"
"VIRMA","predicted (union)"
"VLDLR","predicted (union)"
"VMAC","predicted (union)"
"VN1R1","predicted (union)"
"VOPP1","predicted (union)"
"VPS13A","predicted (union)"
"VPS36","predicted (intersection) + predicted (union)"
"VPS37A","predicted (intersection) + predicted (union)"
"VPS37C","predicted (union)"
"VPS53","predicted (intersection) + predicted (union)"
"VSIG10","predicted (intersection) + predicted (union)"
"VSIR","predicted (union)"
"VSX1","predicted (union)"
"VTA1","predicted (intersection) + predicted (union)"
"VTI1A","predicted (union)"
"VWA2","predicted (union)"
"VWA8","predicted (union)"
"VWC2","predicted (intersection) + predicted (union)"
"VWC2L","predicted (union)"
"VWDE","predicted (intersection) + predicted (union)"
"VXN","predicted (union)"
"WARS","predicted (union)"
"WASF3","predicted (union)"
"WASHC5","predicted (union)"
"WASL","predicted (union)"
"WBP1L","predicted (union)"
"WBP2NL","predicted (union)"
"WDCP","predicted (union)"
"WDFY1","predicted (union)"
"WDHD1","predicted (union)"
"WDPCP","predicted (intersection) + predicted (union)"
"WDR11","predicted (union)"
"WDR12","predicted (union)"
"WDR3","predicted (union)"
"WDR33","predicted (union)"
"WDR35","predicted (union)"
"WDR41","predicted (intersection) + predicted (union)"
"WDR47","predicted (union)"
"WDR48","predicted (intersection) + predicted (union)"
"WDR53","predicted (union)"
"WDR66","predicted (union)"
"WDR7","predicted (union)"
"WDR76","predicted (intersection) + predicted (union)"
"WDR77","predicted (intersection) + predicted (union)"
"WDR78","predicted (intersection) + predicted (union)"
"WDR83","predicted (intersection) + predicted (union)"
"WDR89","predicted (union)"
"WDR92","predicted (union)"
"WFDC1","predicted (union)"
"WNK2","predicted (union)"
"WNK3","predicted (union)"
"WNT2B","predicted (union)"
"WNT7B","predicted (union)"
"WNT9B","predicted (intersection) + predicted (union)"
"WSB1","predicted (intersection) + predicted (union)"
"WSB2","predicted (union)"
"WSCD1","predicted (union)"
"WSCD2","predicted (intersection) + predicted (union)"
"WT1","predicted (union)"
"WTAP","predicted (intersection) + predicted (union)"
"WWC2","predicted (intersection) + predicted (union)"
"WWC3","predicted (intersection) + predicted (union)"
"XBP1","predicted (union)"
"XCR1","predicted (union)"
"XKR4","predicted (intersection) + predicted (union)"
"XKR7","predicted (union)"
"XPNPEP2","predicted (union)"
"XPO5","predicted (union)"
"XPOT","predicted (intersection) + predicted (union)"
"XPR1","predicted (intersection) + predicted (union)"
"XRCC2","predicted (intersection) + predicted (union)"
"XRCC3","predicted (intersection) + predicted (union)"
"XRN1","predicted (union)"
"XRRA1","predicted (intersection) + predicted (union)"
"XYLB","predicted (union)"
"YAE1","predicted (union)"
"YAF2","predicted (intersection) + predicted (union)"
"YDJC","predicted (union)"
"YEATS4","predicted (union)"
"YES1","predicted (intersection) + predicted (union)"
"YIPF4","predicted (intersection) + predicted (union)"
"YIPF6","predicted (union)"
"YKT6","predicted (union)"
"YME1L1","predicted (union)"
"YOD1","experimental (all) + predicted (union)"
"YTHDC2","predicted (union)"
"YTHDF2","predicted (union)"
"YTHDF3","predicted (intersection) + predicted (union)"
"YWHAE","experimental (all) + predicted (union)"
"YWHAZ","predicted (union)"
"YY1","predicted (union)"
"YY2","experimental (all) + predicted (intersection) + predicted (union)"
"ZADH2","predicted (union)"
"ZAP70","predicted (union)"
"ZBED1","predicted (union)"
"ZBED4","predicted (intersection) + predicted (union)"
"ZBED8","predicted (intersection) + predicted (union)"
"ZBED9","predicted (union)"
"ZBTB1","predicted (union)"
"ZBTB11","predicted (union)"
"ZBTB12","predicted (intersection) + predicted (union)"
"ZBTB14","predicted (union)"
"ZBTB20","predicted (intersection) + predicted (union)"
"ZBTB24","predicted (union)"
"ZBTB25","predicted (union)"
"ZBTB26","predicted (intersection) + predicted (union)"
"ZBTB33","predicted (intersection) + predicted (union)"
"ZBTB34","predicted (union)"
"ZBTB37","predicted (intersection) + predicted (union)"
"ZBTB38","predicted (intersection) + predicted (union)"
"ZBTB40","predicted (intersection) + predicted (union)"
"ZBTB41","predicted (union)"
"ZBTB42","predicted (union)"
"ZBTB43","predicted (union)"
"ZBTB44","predicted (intersection) + predicted (union)"
"ZBTB7A","predicted (union)"
"ZBTB8A","predicted (intersection) + predicted (union)"
"ZBTB8B","predicted (intersection) + predicted (union)"
"ZBTB8OS","predicted (union)"
"ZC2HC1A","predicted (union)"
"ZC2HC1C","predicted (intersection) + predicted (union)"
"ZC3H10","predicted (union)"
"ZC3H12B","predicted (intersection) + predicted (union)"
"ZC3H12C","experimental (all) + predicted (union)"
"ZC3H15","predicted (union)"
"ZC3HAV1","predicted (intersection) + predicted (union)"
"ZCCHC4","predicted (union)"
"ZCWPW2","predicted (union)"
"ZDHHC17","predicted (union)"
"ZDHHC18","predicted (intersection) + predicted (union)"
"ZDHHC23","predicted (union)"
"ZDHHC3","predicted (intersection) + predicted (union)"
"ZDHHC5","predicted (union)"
"ZFAND2A","predicted (intersection) + predicted (union)"
"ZFAND5","predicted (intersection) + predicted (union)"
"ZFHX2","predicted (union)"
"ZFP1","predicted (union)"
"ZFP28","predicted (union)"
"ZFP30","predicted (intersection) + predicted (union)"
"ZFP36L2","predicted (union)"
"ZFP41","predicted (union)"
"ZFP42","predicted (union)"
"ZFP62","predicted (union)"
"ZFP91","predicted (intersection) + predicted (union)"
"ZFPL1","predicted (union)"
"ZFR","predicted (union)"
"ZFX","predicted (union)"
"ZFY","predicted (union)"
"ZFYVE26","predicted (union)"
"ZG16","predicted (union)"
"ZIC3","predicted (union)"
"ZIK1","predicted (union)"
"ZIM3","predicted (union)"
"ZKSCAN2","predicted (intersection) + predicted (union)"
"ZKSCAN3","predicted (intersection) + predicted (union)"
"ZKSCAN4","predicted (intersection) + predicted (union)"
"ZKSCAN5","predicted (union)"
"ZKSCAN8","predicted (union)"
"ZMAT3","predicted (intersection) + predicted (union)"
"ZMIZ1","predicted (union)"
"ZMPSTE24","predicted (union)"
"ZMYM1","predicted (intersection) + predicted (union)"
"ZMYM4","predicted (intersection) + predicted (union)"
"ZMYND11","predicted (union)"
"ZMYND19","predicted (union)"
"ZNF106","predicted (union)"
"ZNF107","predicted (union)"
"ZNF117","predicted (union)"
"ZNF124","predicted (union)"
"ZNF134","predicted (union)"
"ZNF138","predicted (union)"
"ZNF14","predicted (intersection) + predicted (union)"
"ZNF141","predicted (intersection) + predicted (union)"
"ZNF146","predicted (union)"
"ZNF148","predicted (union)"
"ZNF154","predicted (union)"
"ZNF160","predicted (union)"
"ZNF174","predicted (union)"
"ZNF180","predicted (union)"
"ZNF185","predicted (union)"
"ZNF19","predicted (union)"
"ZNF195","predicted (union)"
"ZNF197","predicted (union)"
"ZNF202","predicted (union)"
"ZNF207","predicted (intersection) + predicted (union)"
"ZNF208","predicted (union)"
"ZNF215","predicted (union)"
"ZNF217","predicted (union)"
"ZNF225","predicted (union)"
"ZNF227","predicted (union)"
"ZNF230","predicted (union)"
"ZNF24","predicted (intersection) + predicted (union)"
"ZNF25","predicted (union)"
"ZNF254","predicted (union)"
"ZNF257","predicted (union)"
"ZNF260","predicted (union)"
"ZNF264","predicted (intersection) + predicted (union)"
"ZNF273","predicted (intersection) + predicted (union)"
"ZNF275","predicted (union)"
"ZNF276","predicted (union)"
"ZNF277","predicted (intersection) + predicted (union)"
"ZNF280C","predicted (union)"
"ZNF281","predicted (union)"
"ZNF292","predicted (union)"
"ZNF300","predicted (union)"
"ZNF319","predicted (union)"
"ZNF320","predicted (intersection) + predicted (union)"
"ZNF322","predicted (union)"
"ZNF326","predicted (union)"
"ZNF329","predicted (union)"
"ZNF334","predicted (union)"
"ZNF343","predicted (union)"
"ZNF346","predicted (intersection) + predicted (union)"
"ZNF347","predicted (union)"
"ZNF35","predicted (intersection) + predicted (union)"
"ZNF354B","predicted (union)"
"ZNF354C","predicted (intersection) + predicted (union)"
"ZNF362","predicted (intersection) + predicted (union)"
"ZNF365","predicted (intersection) + predicted (union)"
"ZNF366","predicted (union)"
"ZNF367","predicted (intersection) + predicted (union)"
"ZNF37A","predicted (union)"
"ZNF383","predicted (union)"
"ZNF384","predicted (intersection) + predicted (union)"
"ZNF396","predicted (union)"
"ZNF397","predicted (intersection) + predicted (union)"
"ZNF41","predicted (union)"
"ZNF425","predicted (union)"
"ZNF426","predicted (intersection) + predicted (union)"
"ZNF429","predicted (union)"
"ZNF43","predicted (union)"
"ZNF431","predicted (intersection) + predicted (union)"
"ZNF436","predicted (union)"
"ZNF442","predicted (union)"
"ZNF446","predicted (union)"
"ZNF449","predicted (union)"
"ZNF451","predicted (intersection) + predicted (union)"
"ZNF460","predicted (union)"
"ZNF470","predicted (union)"
"ZNF471","predicted (union)"
"ZNF485","predicted (intersection) + predicted (union)"
"ZNF486","predicted (union)"
"ZNF490","predicted (union)"
"ZNF501","predicted (intersection) + predicted (union)"
"ZNF502","predicted (union)"
"ZNF507","predicted (union)"
"ZNF510","predicted (union)"
"ZNF512","predicted (intersection) + predicted (union)"
"ZNF514","predicted (intersection) + predicted (union)"
"ZNF516","predicted (intersection) + predicted (union)"
"ZNF518B","predicted (union)"
"ZNF525","experimental (all) + predicted (union)"
"ZNF527","predicted (union)"
"ZNF543","predicted (union)"
"ZNF546","predicted (intersection) + predicted (union)"
"ZNF549","predicted (intersection) + predicted (union)"
"ZNF551","predicted (union)"
"ZNF552","predicted (union)"
"ZNF554","predicted (union)"
"ZNF555","predicted (union)"
"ZNF556","predicted (intersection) + predicted (union)"
